ROUTEID,INTERSECTIONKEY,INTERSECTIONNAME,ACISA,LPI,NTOR_SIGNAGE,ALL_PED_PHASE,BIKE_PHASE,QUEUE_JUMP,TRANSIT_SIGNAL_PRIORITY,PED_RECALL_MODE,HAWK,APS,MEASURE,STATUS,WARD,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,OBJECTID,GLOBALID
,e3c32fe8a6837bc258cb5808c5aebca6,1st St & E Capitol St,2230,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889814,-77.00593,,50986,{55DC0F5C-7C2C-384D-E063-782F520A01CE}
,d7a49743fa11be10b0ea9535aa434775,4th St & Massachusetts Ave NW,2027,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.900198,-77.016203,,50987,{55DC0F5C-7C2D-384D-E063-782F520A01CE}
,d0050be38e8b2438d78e11e3739c9454,12th St & D St SW,1217,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.884986,-77.028122,,50988,{55DC0F5C-7C2E-384D-E063-782F520A01CE}
,fe1e045ecad1e3a5d8497e2ae15151ca,15th St & P St NW,1042,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.90965,-77.034558,,50989,{55DC0F5C-7C2F-384D-E063-782F520A01CE}
,1081ffa68c452105e95dccdd45e3018b,10th St & S St NW,2100,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.914098,-77.02599,,50990,{55DC0F5C-7C30-384D-E063-782F520A01CE}
,1d27f9301fc4152ba90a14bfd4b11dfd,R STREET NW AND WISCONSIN AVENUE NW,6150,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.913735,-77.06668683,,50991,{55DC0F5C-7C31-384D-E063-782F520A01CE}
,5936623320c6e4ed93bd9d023f2e1554,19th St & Independence Ave SE,4055,Yes,Completed,No,No,No,No,Recall,No,No,,Active,7,38.887599,-76.977261,,50992,{55DC0F5C-7C32-384D-E063-782F520A01CE}
,b61cffc1a10801ed77464b3753e6905d,Minnesota Ave & Ely Pl SE,4135,Yes,Completed,TOD All-Ped Phase,No,No,No,Recall,No,No,,Active,7,38.883633,-76.95754,,50993,{55DC0F5C-7C33-384D-E063-782F520A01CE}
,140bf8c0cd2bbb9c1907174553272beb,"4th St, Harewood Rd & Michigan Ave NE",3231,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,5,38.931324,-77.000787,,50994,{55DC0F5C-7C34-384D-E063-782F520A01CE}
,8ae3e7386455b9e4aa926317619abb3e,E Basin Dr & Raoul Wallenberg Pl SW,1225,No,No Signage,No,Yes,No,No,Recall,No,No,,Active,2,38.88435879,-77.03371452,,50995,{55DC0F5C-7C35-384D-E063-782F520A01CE}
,513ebd164c59d07fd55d59237cb7fb8c,23rd St & L St NW,1160,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.903753,-77.050121,,50996,{55DC0F5C-7C36-384D-E063-782F520A01CE}
,b907ceccaec5936b06ae7c3f52123bfd,"9th St & Florida Ave, U St NW",2085,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,1,38.917011,-77.023961,,50997,{55DC0F5C-7C37-384D-E063-782F520A01CE}
,9616bd38401bf57656220b3b38fb05a6,NORTHAMPTON STREET NW AND CONNECTICUT AVENUE NW,6261,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,3,38.96579306,-77.07608879,,50998,{55DC0F5C-7C38-384D-E063-782F520A01CE}
,21c0fc07a46137737f347b35ec1cf225,3rd St & G St NW,2019,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.898341,-77.015187,,50999,{55DC0F5C-7C39-384D-E063-782F520A01CE}
,4928c9f326f77fe9a9ff7567826e82ad,Georgia Ave & Kansas Ave NW,5134,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,4,38.942346,-77.025618,,51000,{55DC0F5C-7C3A-384D-E063-782F520A01CE}
,59ccbfab55c60865163bb4ff51beec8a,"14th St & Pennsylvania Ave, Potomac Ave (East) SE",4048,Yes,Completed,No,No,No,No,Recall,No,Planned,,Active,6,38.88014688,-76.98507559,,51001,{55DC0F5C-7C3B-384D-E063-782F520A01CE}
,80b3d03177e24be3b10e9600677d3f6d,12th St & I St NW,2121,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.901344,-77.028086,,51002,{55DC0F5C-7C3C-384D-E063-782F520A01CE}
,4e84d37abc12065f59436d824664cf98,4th St & Independence Ave SW,2191,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.887579,-77.017551,,51003,{55DC0F5C-7C3D-384D-E063-782F520A01CE}
,d5dc2e089b7be3068e38a0dfb582b478,"1st St SW, Washington Ave (Canal St) & C St SW",2172,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88603866,-77.01214586,,51004,{55DC0F5C-7C3E-384D-E063-782F520A01CE}
,e851d7bbe72632e7b8a4dc8ac00adb1f,M St & New Jersey Ave SE,2260,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.876488,-77.004165,,51005,{55DC0F5C-7C3F-384D-E063-782F520A01CE}
,44c296bce2cbb7c62d1691ed8a7dccbf,"RENO RD AND FESSENDEN ST, NW",6123,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.9546994,-77.07272881,,51006,{55DC0F5C-7C40-384D-E063-782F520A01CE}
,92461f45f44b4f1021e38f0bdd030f00,"Massachusetts Ave, Columbus Cir & Louisiana Ave NE",2231,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.896279,-77.00742,,51007,{55DC0F5C-7C41-384D-E063-782F520A01CE}
,7764879c6009a8756e62b6cd92f440ca,6th St & E Capitol St,4064,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889812,-76.99845,,51008,{55DC0F5C-7C42-384D-E063-782F520A01CE}
,817cd25d0fec850fe8b6c511304ee6f9,15th St & Rhode Island Ave NW,1045,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.907937,-77.034565,,51009,{55DC0F5C-7C43-384D-E063-782F520A01CE}
,b4f823b305f68631b7dfb303ba888c0e,13th St & Euclid St NW,5035,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,1,38.923764,-77.029711,,51010,{55DC0F5C-7C44-384D-E063-782F520A01CE}
,106e3a01ef973228381b3927f5b27c8c,18th St & Kalorama Rd NW,1234,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.919671,-77.041668,,51011,{55DC0F5C-7C45-384D-E063-782F520A01CE}
,1f49d673d158305a0ee95a55bcb28a9b,20th St & Constitution Ave NW,1117,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.892117,-77.044939,,51012,{55DC0F5C-7C46-384D-E063-782F520A01CE}
,c0f19f579b09085e3a8fd0626b08570c,"12th St, Montello Ave & K St, Florida Ave NE",3099,Yes,Completed,No,No,Yes,No,Recall,No,Yes,,Active,6,38.902754,-76.990202,,51013,{55DC0F5C-7C47-384D-E063-782F520A01CE}
,451a412547dd648e33aae969c4b3fcfa,"11th St, Q St & Rhode Island Ave NW",2113,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.910552,-77.027023,,51014,{55DC0F5C-7C48-384D-E063-782F520A01CE}
,c4cfae2928af9df4e82a42cde0862bb2,"Park Rd & Walbridge Pl, Klingle Rd NW",6205,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.933179,-77.045422,,51015,{55DC0F5C-7C49-384D-E063-782F520A01CE}
,01c0b4d5b36ee5cd98839b3ca8b9d667,Georgia Ave & Bryant St NW,5118,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,1,38.91999,-77.021927,,51016,{55DC0F5C-7C4A-384D-E063-782F520A01CE}
,dcd007ff2857c2273da18d945d9d5fbd,Georgia Ave & V St NW,5146,Yes,No Signage,No,No,No,Yes,Recall,No,Yes,,Active,1,38.91776734,-77.02189906,,51017,{55DC0F5C-7C4B-384D-E063-782F520A01CE}
,359d8a89455578b847907d0ded6a48c8,4th St & College St NW,3459,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,1,38.921373,-77.018188,,51018,{55DC0F5C-7C4C-384D-E063-782F520A01CE}
,e7ac8209c2ddb9fa73c4697431ed2c6d,PORTAL DRIVE NW AND 16TH STREET NW,5102,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.99067866,-77.03632491,,51019,{55DC0F5C-7C4D-384D-E063-782F520A01CE}
,83739ce11f1813e96f8b4066b8f51306,"6th St & Maine Ave, M St SW",2198,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.876476,-77.019885,,51020,{55DC0F5C-7C4E-384D-E063-782F520A01CE}
,413b135951aedea4bd299d36fc3ed39b,11th St & K St NW,2107,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902537,-77.027047,,51021,{55DC0F5C-7C4F-384D-E063-782F520A01CE}
,cd1b645a13c84cd44bfd5f780106f806,"13th St, Kansas Ave & Spring Rd NW",5042,No,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.936687,-77.029709,,51022,{55DC0F5C-7C50-384D-E063-782F520A01CE}
,465eb0480579f45570e75a81203713a3,4th St & E St NW,2025,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.896149,-77.016185,,51023,{55DC0F5C-7C51-384D-E063-782F520A01CE}
,7b98fcdd9aa07cc62733229807dcf859,N Capitol St & H St,2217,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.900224,-77.009063,,51024,{55DC0F5C-7C52-384D-E063-782F520A01CE}
,bb9a5aad22f9adf65b8a197905264e70,3rd St & E Capitol St,4062,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889817,-77.002034,,51025,{55DC0F5C-7C53-384D-E063-782F520A01CE}
,9e88e2933a8113908bbc9be90dae5c80,7th St & O St NW,3022,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,2,38.908575,-77.021939,,51026,{55DC0F5C-7C54-384D-E063-782F520A01CE}
,bda6b90917f6422ffaf16d13fe4bf848,NEW MEXICO AVENUE NW AND MACOMB STREET NW,6121,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,3,38.93350828,-77.08583807,,51027,{55DC0F5C-7C55-384D-E063-782F520A01CE}
,c11cf2f38749122ef97a738d0f57f666,7th St & I St NW,2059,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,2,38.900875,-77.021914,,51028,{55DC0F5C-7C56-384D-E063-782F520A01CE}
,8f9d305071501512e55771008d0abf9d,36th St (East) & Benning Rd NE,4068,No,No Signage,No,No,No,No,Actuated,No,No,,Active,7,38.89581,-76.954236,,51029,{55DC0F5C-7C57-384D-E063-782F520A01CE}
,c2ae97789c4bf3bcef169b7ad2ebc71d,22nd St & Constitution Ave NW,1146,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.892125,-77.048871,,51030,{55DC0F5C-7C58-384D-E063-782F520A01CE}
,4a1f8f93ca4a7e26183537f103c9674d,E St Expressway and Virginia Ave NW,1397,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.89569242,-77.04738931,,51031,{55DC0F5C-7C59-384D-E063-782F520A01CE}
,,F St NW Ped Crossing (E of 14th St),1251,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.897374,-77.031025,,51032,{55DC0F5C-7C5A-384D-E063-782F520A01CE}
,b251534b7b174c00827f4f5e88524152,"Pennsylvania Ave & L'Enfant Square, Minnesota Ave SE",4201,No,Completed,No,No,No,No,Recall,No,Planned,,Active,7,38.87383,-76.971409,,51033,{55DC0F5C-7C5B-384D-E063-782F520A01CE}
,2cdbb367324b376b8a24fa7144223c25,Georgia Ave & Farragut St NW,5298,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,4,38.950801,-77.027291,,51034,{55DC0F5C-7C5C-384D-E063-782F520A01CE}
,5a5bae94b542fc4affc99b77940d7035,13th St & G St NW,2134,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.89832067,-77.02962228,,51035,{55DC0F5C-7C5D-384D-E063-782F520A01CE}
,1a96f68d7723b40ea955320d312e2848,S Capitol St & N St,2266,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.874643,-77.009091,,51036,{55DC0F5C-7C5E-384D-E063-782F520A01CE}
,4403721da1d2506077ffe4d25dd0e009,DAHLIA STREET NW AND GEORGIA AVENUE NW,5122,Yes,No Signage,No,No,No,Yes,Recall,No,Yes,,Active,4,38.9758186,-77.02665992,,51037,{55DC0F5C-7C5F-384D-E063-782F520A01CE}
,35db0e61b60f9c144a2b2d45823e2300,"18th St, Connecticut Ave & Jefferson Pl NW",1084,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.90646746,-77.04159324,,51038,{55DC0F5C-7C60-384D-E063-782F520A01CE}
,31e9b5fc1626d772f81f58034136f6ea,"Martin Luther King Jr Ave & Raleigh Pl, Randle Pl SE",4126,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.844296,-76.997995,,51039,{55DC0F5C-7C61-384D-E063-782F520A01CE}
,3ae0083a4b7e46dcfb0fe597ee733091,WISCONSIN AVENUE NW AND WARREN STREET NW,6015,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,3,38.94479122,-77.07793038,,51040,{55DC0F5C-7C62-384D-E063-782F520A01CE}
,7db3c37feacb21816e58f1f36edabd84,18th St & Park Rd NW,5245,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,1,38.93234,-77.041293,,51041,{55DC0F5C-7C63-384D-E063-782F520A01CE}
,55c591e5d836bd8c8551874e1926500d,11th St & Florida Ave NE,3456,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,6,38.903307,-76.991482,,51042,{55DC0F5C-7C64-384D-E063-782F520A01CE}
,ab42295ffdb452d830ff388388f2b1d2,NORTH DAKOTA AVENUE NW AND KANSAS AVENUE NW,5152,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.96236481,-77.01071512,,51043,{55DC0F5C-7C65-384D-E063-782F520A01CE}
,374ea36ad86cfa9a2ec57964bf14fb38,20th St & L St NW,1124,No,Completed,No,No,No,No,Recall,No,No,,Active,2,38.903762,-77.044922,,51044,{55DC0F5C-7C66-384D-E063-782F520A01CE}
,e05e98d5ca92f52afd6f227977de1333,Rhode Island Ave & New Jersey Ave NW,3029,No,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.91377259,-77.01778223,,51045,{55DC0F5C-7C67-384D-E063-782F520A01CE}
,ee07bca5b194e6d1efddd3bbb126f3d3,7th St & Virginia Ave SE,4023,Yes,No Signage,No,Yes,No,No,Recall,No,Yes,,Active,6,38.878611,-76.996195,,51046,{55DC0F5C-7C68-384D-E063-782F520A01CE}
,2bfa7783f6cd6506b89a3ad05f094da0,21st St & F St NW,1229,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.897372,-77.046676,,51047,{55DC0F5C-7C69-384D-E063-782F520A01CE}
,1cca1fa4dbe75d26afef2bdc0437b2ca,8th St & Florida Ave NW,2279,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.916741,-77.022948,,51048,{55DC0F5C-7C6A-384D-E063-782F520A01CE}
,183923646fba5c4c045712aaa4177e7b,5TH STREET NW AND SHERIDAN STREET NW,5019,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.96614249,-77.01990085,,51049,{55DC0F5C-7C6B-384D-E063-782F520A01CE}
,375bf72d4741fb128f594f08328a2b0b,4th St & T St NE,3064,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.915616,-77.000574,,51050,{55DC0F5C-7C6C-384D-E063-782F520A01CE}
,6967c70c229fa0bf0504c34d7ccb344b,FOXHALL ROAD NW AND NEBRASKA AVENUE NW,6113,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.93320516,-77.09107152,,51051,{55DC0F5C-7C6D-384D-E063-782F520A01CE}
,358f8b6728eebb50fc837a8f59a6a17c,"4th St & C St, Massachusetts Ave, Maryland Ave NE",3055,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.893591,-77.000574,,51052,{55DC0F5C-7C6E-384D-E063-782F520A01CE}
,1f0dd4ed00d64c869607c4f9784a9264,7th St & Florida Ave NE,3250,Yes,No Signage,No,No,No,Yes,Recall,No,Yes,,Active,6,38.905285,-76.996132,,51053,{55DC0F5C-7C6F-384D-E063-782F520A01CE}
,230135b7eab07c16fb24a1a36e9650ea,4th St & T St NW,3014,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.915916,-77.017339,,51054,{55DC0F5C-7C70-384D-E063-782F520A01CE}
,bc209e47943766d9691c3cbe9456aee7,6th St & P St NW,3017,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.909649,-77.019907,,51055,{55DC0F5C-7C71-384D-E063-782F520A01CE}
,fc97246db5c84ff29139c9351704b171,23rd St & Lincoln Memorial Cir NW,1361,Yes,Completed,No,No,No,No,TOD Recall,No,Yes,,Active,2,38.89021891,-77.05016347,,51056,{55DC0F5C-7C72-384D-E063-782F520A01CE}
,5321b013865e7e51eb42e7b359293448,Sargent Rd & Gallatin St NE,3199,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.952418,-76.989256,,51057,{55DC0F5C-7C73-384D-E063-782F520A01CE}
,b5f1b182a64bfdef0b6343bedd963593,Franklin St & Lincoln Rd NE,3230,No,Completed,No,No,No,No,Recall,No,No,,Active,5,38.92562,-77.002465,,51058,{55DC0F5C-7C74-384D-E063-782F520A01CE}
,bdd7832fa88f25124128fb5010b0897f,"13th St & E Capitol St, North Carolina Ave NE",4228,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.890634,-76.988284,,51059,{55DC0F5C-7C75-384D-E063-782F520A01CE}
,bb559c55f6f8e2bae766257ad9af6e3c,New York Ave & Fairview Ave NE,3181,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,5,38.914261,-76.989134,,51060,{55DC0F5C-7C76-384D-E063-782F520A01CE}
,b91960d1453231e900995c60749f1c13,13th St & Monroe St NE,3170,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.932666,-76.988696,,51061,{55DC0F5C-7C77-384D-E063-782F520A01CE}
,588f3750b5a1075c5e28d5d299f72bf7,MASSACHUSETTS AVENUE NW AND WATERSIDE DRIVE NW,6109,No,No Signage,No,No,No,Yes,Actuated,No,Yes,,Active,2,38.91706748,-77.05735734,,51062,{55DC0F5C-7C78-384D-E063-782F520A01CE}
,,4th St & Engine Company 13 (near E St SW),2278,No,No Signage,No,No,No,No, ,No,No,,Active,6,38.882896,-77.01759,,51063,{55DC0F5C-7C79-384D-E063-782F520A01CE}
,9ffd9d096463a96d8c0162fbde4837a3,7th St & L St NW,2062,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.904173,-77.021931,,51064,{55DC0F5C-7C7A-384D-E063-782F520A01CE}
,044264829ac09cce2f44ed160d013186,Connecticut Ave & Devonshire Pl NW,6067,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.931695,-77.056252,,51065,{55DC0F5C-7C7B-384D-E063-782F520A01CE}
,528d6b9ec1269517d588606d6ed8f5eb,14th St & Thomas Cir NW (West Side),1365,No,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90565348,-77.03241503,,51066,{55DC0F5C-7C7C-384D-E063-782F520A01CE}
,fb04241b3f19545e8ad738a3946221e0,"9th St, Brentwood Pkwy NE & Mt Olivet Rd NE",3175,No,No Signage,No,No,No,No,Actuated,No,No,,Active,5,38.912194,-76.992212,,51067,{55DC0F5C-7C7D-384D-E063-782F520A01CE}
,1eb7776e0748f850ff57cd0ba5f40024,3rd St & E St SE,4007,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88324385,-77.00204054,,51068,{55DC0F5C-7C7E-384D-E063-782F520A01CE}
,bb1c1f89339ba3ef085eb80713e72c26,South Dakota Ave & Taylor St NE,3213,Yes,No Signage,No,No,No,No,Actuated,No,No,,Active,5,38.940728,-76.981411,,51069,{55DC0F5C-7C7F-384D-E063-782F520A01CE}
,08601bebf1694614bd300f5f1eae7f2f,CEDAR STREET NW AND PINEY BRANCH ROAD NW,5236,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.97482303,-77.02177038,,51070,{55DC0F5C-7C80-384D-E063-782F520A01CE}
,0adf21b9bfd6075527b5c522eb16aca6,"Sheriff Rd & Eastern Ave, Division Ave NE",4086,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.904009,-76.923614,,51071,{55DC0F5C-7C81-384D-E063-782F520A01CE}
,07fa4b12e9e891c7e98375c065aa9b89,18th St & Q St NW,1371,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.911131,-77.041685,,51072,{55DC0F5C-7C82-384D-E063-782F520A01CE}
,b49bdd0ac57dca0376007f1e4dd132c7,Georgia Ave & Barry Pl NW,5246,Yes,No Signage,No,No,Yes,Yes,Recall,No,Yes,,Active,1,38.92097031,-77.02205976,,51073,{55DC0F5C-7C83-384D-E063-782F520A01CE}
,c2e802efd31b24b46e3b5126155baae6,West Virginia Av & Fenwick St NE,3432,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,5,38.912571,-76.983438,,51074,{55DC0F5C-7C84-384D-E063-782F520A01CE}
,f922e2bdc11c55485a49ce222dce4f2d,13th St NW & Columbia Rd NW,5034,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.927648,-77.029715,,51075,{55DC0F5C-7C85-384D-E063-782F520A01CE}
,3575a563a08845ff115dc20f8f450ee9,17th St & M St NE,3124,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.90563,-76.97899,,51076,{55DC0F5C-7C86-384D-E063-782F520A01CE}
,0a7ce9b505a03d62a76095f515f4e4a9,"21st St, Bruce Pl SE & Alabama Ave SE",4104,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,8,38.850763,-76.975236,,51077,{55DC0F5C-7C87-384D-E063-782F520A01CE}
,c616a2cbe952a520d5ce1db1144e8561,30TH STREET NW AND M STREET NW,6012,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.90522645,-77.05916998,,51078,{55DC0F5C-7C88-384D-E063-782F520A01CE}
,f12fa48e4cd2ae07ed583e80ce0b2fed,SOUTH DAKOTA AVENUE NE AND NEW HAMPSHIRE AVENUE NE,5272,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,4,38.95964205,-77.00701084,,51079,{55DC0F5C-7C89-384D-E063-782F520A01CE}
,8cb36f025ba8390a745dc7a4693dc976,7th St & H St NW,2058,No,Completed,Barnes Dance,No,No,No,Recall,No,No,,Active,2,38.899822,-77.021922,,51080,{55DC0F5C-7C8A-384D-E063-782F520A01CE}
,7f6a2815d0c65500d35d83be4594c880,INGOMAR STREET NW AND WISCONSIN AVENUE NW,6267,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,3,38.9580348,-77.08433034,,51081,{55DC0F5C-7C8B-384D-E063-782F520A01CE}
,4ad6894ff7ae41b5c4c0f5503feb8617,Sherman Ave & Columbia Rd NW,5168,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,1,38.927836,-77.026092,,51082,{55DC0F5C-7C8C-384D-E063-782F520A01CE}
,513bf866c3038b2f25e0244f41ff7ce6,10th St & Maryland Ave NE,3460,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.896406,-76.99266,,51083,{55DC0F5C-7C8D-384D-E063-782F520A01CE}
,42a0f29948830b6a6275379ae34ed126,"14th St & North Carolina Ave, Constitution Ave NE",3109,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,6,38.891852,-76.985502,,51084,{55DC0F5C-7C8E-384D-E063-782F520A01CE}
,78623bc051f7e05ad251b623f3ccd4e4,16th St & Upshur St NW,5105,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,4,38.941869,-77.03644,,51085,{55DC0F5C-7C8F-384D-E063-782F520A01CE}
,5daaa16cfc7a5a784266207f538c0da6,Klingle Rd & Adams Mill Rd/Rosemount Ave NW,6203,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.93265,-77.046755,,51086,{55DC0F5C-7C90-384D-E063-782F520A01CE}
,,"WISCONSIN AVE AND NORTH RD (WASHINGTON CATHEDRAL), NW",6009,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,3,38.930871,-77.072825,,51087,{55DC0F5C-7C91-384D-E063-782F520A01CE}
,e3659eab37c7fb65f4a2598d56b359ef,Sherman Ave & Kenyon St NW,5174,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,1,38.929806,-77.02639,,51088,{55DC0F5C-7C92-384D-E063-782F520A01CE}
,c7607310c4409e4369e1e6512074bfab,"16th St & Harvard St, Mt Pleasant St NW",5092,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,1,38.927168,-77.036478,,51089,{55DC0F5C-7C93-384D-E063-782F520A01CE}
,ff9d7ae9f76593885fcb0612370c9385,"7th St & K St, Massachusetts Ave NW",2061,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,6,38.902143,-77.021907,,51090,{55DC0F5C-7C94-384D-E063-782F520A01CE}
,0250b56e22dc8214c47b0cba5b51e117,14th St & Constitution Ave NW,1008,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.892111,-77.031964,,51091,{55DC0F5C-7C95-384D-E063-782F520A01CE}
,4e6ba8eabad73b6a60a68883d654873f,"Harvard St, Adams Mill Rd & Zoo Entrance NW",6053,No,Completed,All-Ped Phase,No,No,No,Actuated,No,Yes,,Active,1,38.928021,-77.043405,,51092,{55DC0F5C-7C96-384D-E063-782F520A01CE}
,29ee8ec1cf2fb569b63df40b6f21ccac,7th St & E St NW,2054,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.89613,-77.021917,,51093,{55DC0F5C-7C97-384D-E063-782F520A01CE}
,fe19d6ef8495d66b3518a1ae7a4bd225,New Hampshire Ave & Webster St NW,5159,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.944227,-77.018449,,51094,{55DC0F5C-7C98-384D-E063-782F520A01CE}
,954abfe904cb60478f6bd0e67b28b811,8th St & Maryland Ave NE,3085,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,6,38.895424,-76.994975,,51095,{55DC0F5C-7C99-384D-E063-782F520A01CE}
,7e66df09975d89c34c2c22b8b5f8a56f,WESTOVER PLACE NW AND NEWARK STREET NW,6244,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,3,38.93461808,-77.08647411,,51096,{55DC0F5C-7C9A-384D-E063-782F520A01CE}
,8ee9a95652bd8a9808751a3a43e21a00,Wheeler Rd & Barnaby St SE,4163,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,8,38.83347004,-76.98948647,,51097,{55DC0F5C-7C9B-384D-E063-782F520A01CE}
,c31763b13d07804ca343fad9da1b7f2a,14th St & Euclid St NW,5057,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.923716,-77.032147,,51098,{55DC0F5C-7C9C-384D-E063-782F520A01CE}
,b5f1e66399394d868f9da652a712a69d,44TH STREET NW AND WESTERN AVENUE NW,6046,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.96014805,-77.0865577,,51099,{55DC0F5C-7C9D-384D-E063-782F520A01CE}
,bdecb8d2b809ae843d9755c859e39d72,8th St & M St SE,4027,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.876503,-76.99498,,51100,{55DC0F5C-7C9E-384D-E063-782F520A01CE}
,00dcb5f44c05f3d301731acadde682b5,4th St & G St NW,2026,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.898334,-77.016184,,51101,{55DC0F5C-7C9F-384D-E063-782F520A01CE}
